CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
3300,1.678268708,209826.1816,Moderate Democrat,Fair,Good,Good,Fair,Good,Completely,Often,Moderate,SKIPPED ON WEB,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Not at all satisfied,Stayed the same,Below average,Somewhat disagree,Somewhat better,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes, , ,Yes,No,No,Yes,Yes,No,Yes,No, , , , ,Yes,Yes,No,Yes,No,No,Occasionally,None,Yes,No,No,"No, I receive no pay",No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,Yes,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,7/22/2020 14:12:27,7/22/2020 14:29:44,17,Web Interview,English,Smartphone,Female,18-29,18-24,No HS diploma,Living with partner,Not working - other,South,West South Central,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,1,0,0,3,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,18 to 29,not a hotspot
1743,1.652800027,206641.9501,Strong Democrat,Good,Good,Very good,Very good,Good,Moderately,Rarely,Moderate,7,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Often,Never,Not at all satisfied,Worse,Average,Somewhat disagree,Somewhat better,Pretty happy,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No, , , , , ,Yes,No, ,Yes, , , , , , ,Yes,No,No,No,No,Most of the time,Many,No,No,Yes,"Yes, I use paid leave",Yes,No,No,SKIPPED ON WEB,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,SKIPPED ON WEB,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,7/22/2020 22:34:20,7/22/2020 22:50:21,16,Web Interview,English,Desktop,Male,45-59,55-64,HS graduate or equivalent,Separated,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,0,0,0,6 or more,"$100,000 to under $150,000",High school diploma or less,"$100,000 or more",Employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
3197,1.784213152,223071.9259,Moderate Democrat,Very good,Very good,Excellent,Good,Fair,Moderately,Never,Mild,3,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Sometimes,Very often,Fairly often,Never,Never,Never,Never,Satisfied,Stayed the same,Average,Somewhat agree,Much better,Very happy,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes, , , , , ,Yes, , , , , , , , ,Yes,Yes,No,Yes,No,No,Occasionally,None,Yes,Yes,No,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,7/24/2020 1:12:16,7/25/2020 18:14:53,19,Web Interview,English,Smartphone,Female,60+,65-74,HS graduate or equivalent,Widowed,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,0,0,3,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Not married,Hispanic,65 or older,not a hotspot
1650,.475819419,59489.5033,Don't Lean/Independent/None,Poor,Very good,Excellent,Fair,Fair,Completely,Never,Moderate,3,No,No,Yes,No,Yes,No,No,No,No,No,Very often,Sometimes,Never,Almost never,Very often,Never,Sometimes,Not at all satisfied,Worse,Below average,Somewhat disagree,Somewhat better,Pretty happy,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No, , ,No, ,No,No, , ,No,No,No, , , , ,No,No,Yes,No,No,Most of the time,Only a few,Yes,Yes,No,"No, I receive no pay",Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,7/24/2020 1:27:12,7/24/2020 22:08:17,17,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Living with partner,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,6,0,1,2,0,3,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"African American, non-Hispanic",30 to 39,not a hotspot
1636,1.096453226,137084.4803,Moderate Democrat,Fair,Fair,Good,Good,Good,A little,Rarely,Moderate,5,Yes,No,No,No,Yes,Yes,No,No,No,No,Never,Almost never,Almost never,Sometimes,Often,Sometimes,Often,Not at all satisfied,Worse,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No, , ,Yes,Yes, ,Yes, , ,No,No, , , , , ,Yes,No,Yes,No,No,Often,None,Yes,Yes,No,"No, I receive no pay",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,8/1/2020 17:10:25,8/1/2020 17:28:03,18,Web Interview,Spanish,Smartphone,Female,45-59,45-54,HS graduate or equivalent,Married,Not working - looking for work,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,4,0,0,0,1,2,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,40 to 59,not a hotspot
2983,1.272349956,159076.0356,Strong Democrat,Fair,Fair,Good,Good,Good,Moderately,Rarely,Mild,0 - No pain,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Never,Very often,Sometimes,Never,Never,Never,Never,Not at all satisfied,Stayed the same,Far below average,Neither agree nor disagree,About the same,Not too happy,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No, , ,No, , , , , ,No, , , , , ,Yes,Yes,Yes,No,No,Most of the time,None,Yes,Yes,No,"No, I receive no pay",Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,Yes,Yes,Yes,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/22/2020 21:17:26,7/22/2020 21:49:44,32,Web Interview,Spanish,Smartphone,Female,45-59,55-64,HS graduate or equivalent,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,"Have a landline, but mostly use cellphone",6,0,1,0,0,6 or more,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,Hispanic,40 to 59,not a hotspot
2724,1.190822831,148883.0759,Moderate Democrat,Very good,Very good,Very good,Very good,Good,Completely,Rarely,None,1,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Never,Very often,Fairly often,Almost never,Never,Rarely,Rarely,More or less satisfied,Better,Average,Neither agree nor disagree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,No,No,No,Occasionally,None,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Agree,Strongly agree,Neither agree nor disagree,Agree,7/24/2020 12:47:24,7/24/2020 12:56:55,10,Web Interview,English,Desktop,Male,30-44,25-34,BA or above,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,Other,30 to 39,not a hotspot
2556,1.006149318,125794.1999,Don't Lean/Independent/None,Fair,Fair,Good,Fair,Fair,Completely,Sometimes,Moderate,6,Yes,No,Yes,Yes,Yes,Yes,Yes,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Sometimes,Fairly often,Fairly often,Almost never,Often,Often,Rarely,More or less satisfied,Better,Below average,Somewhat agree,No children,Pretty happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes, , , , ,No,Yes,Yes, ,No, , , , , ,Yes,No,No,No,No,No,Often,Some,No,No,Yes,"No, I receive no pay",No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,7/22/2020 15:23:32,7/22/2020 17:04:59,16,Web Interview,English,Desktop,Male,45-59,45-54,BA or above,Never married,Working - self-employed,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
302,2.052827253,256655.5056,Strong Democrat,Very good,Fair,Good,Good,Good,Completely,Sometimes,Moderate,0 - No pain,Yes,No,No,Yes,No,Yes,No,No,No,No,Very often,Sometimes,Sometimes,Almost never,Rarely,Often,Rarely,Not at all satisfied,Worse,Average,Neither agree nor disagree,Somewhat better,Not too happy,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No, , ,Yes, ,Yes,Yes, , , , , , , , , ,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/22/2020 14:50:13,7/22/2020 16:47:40,10,Web Interview,English,Smartphone,Female,18-29,18-24,Some college,Never married,Not working - looking for work,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,0,1,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",18 to 29,not a hotspot
177,2.408015175,301063.0103,Moderate Democrat,Fair,Fair,Good,Fair,Poor,A little,Never,Mild,1,Yes,No,No,No,Yes,No,No,No,No,No,Fairly often,Sometimes,Almost never,Sometimes,Rarely,Sometimes,Never,More or less satisfied,Better,Below average,Somewhat agree,Somewhat worse,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,No,No,No,Occasionally,Only a few,Yes,Yes,No,"No, I receive no pay",Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,Yes,No,No,No,No,Strongly agree,Disagree,Agree,Disagree,7/27/2020 11:36:22,7/27/2020 11:46:35,11,Web Interview,English,Smartphone,Male,45-59,45-54,HS graduate or equivalent,Never married,Not working - looking for work,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,4,0,0,0,0,4,"Under $10,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",40 to 59,not a hotspot
2420,.443061929,55393.98567,Strong Democrat,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Rarely,None,0 - No pain,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Sometimes,Fairly often,Fairly often,Almost never,Very often,Often,Rarely,Satisfied,Better,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes, , , , , , , ,Yes, , , , , , ,No,Yes,No,Yes,No,No,Most of the time,Some,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Yes,No,No,No,No,No,No,Agree,Agree,Disagree,Neither agree nor disagree,7/25/2020 12:28:33,7/25/2020 12:36:04,8,Web Interview,English,Desktop,Female,30-44,25-34,BA or above,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",30 to 39,not a hotspot
2358,.791625582,98973.28855,Moderate Democrat,Very good,Very good,Excellent,Very good,Very good,Mostly,Never,Mild,0 - No pain,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Never,Fairly often,Fairly often,Almost never,Sometimes,Rarely,Sometimes,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Much better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,Yes,No,Yes,No,No,Rarely,Only a few,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Strongly disagree,Disagree,Disagree,7/22/2020 16:05:20,7/22/2020 16:28:32,23,Web Interview,Spanish,Smartphone,Male,30-44,35-44,Some college,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,Cellphone only,4,0,0,1,1,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Married/co-habitating,Hispanic,40 to 59,not a hotspot
755,.56468836,70600.37636,Lean Republican,Very good,Good,Good,Good,Very good,Completely,Rarely,Mild,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Almost never,Very often,Very often,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Better,SKIPPED ON WEB,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No, , , , , ,No,No,No,No, , , , , , ,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,7/23/2020 23:08:45,7/23/2020 23:19:24,11,Web Interview,English,Desktop,Male,18-29,25-34,Some college,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,Cellphone only,5,0,0,1,0,4,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,18 to 29,not a hotspot
724,2.090209581,261329.2453,Don't Lean/Independent/None,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Sometimes,None,0 - No pain,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Never,Never,Never,Satisfied,Better,Average,Somewhat agree,Somewhat better,Very happy,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes, , , , , ,Yes,No,No,Yes,No, ,Yes, ,No,Yes,No,No,Yes,No,No,Occasionally,Only a few,Yes,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,7/22/2020 15:45:13,7/22/2020 16:06:57,22,Web Interview,English,Smartphone,Male,18-29,25-34,Some college,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,5,0,0,0,1,4,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,Hispanic,18 to 29,not a hotspot
3388,.511427321,63941.39475,Strong Republican,Excellent,Very good,Excellent,Excellent,Excellent,Completely,Never,None,0 - No pain,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Never,Very often,Very often,Never,Never,Rarely,Never,Satisfied,Stayed the same,Above average,Strongly agree,Much better,Very happy,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No, , , , ,No, , , , , , , , , , ,No,No,No,No,No,Rarely,None,Yes,Yes,No,"No, I receive no pay",Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,Not sure,No,No,No,No,No,No,Agree,Strongly agree,Agree,Disagree,7/22/2020 23:22:36,7/22/2020 23:35:16,13,Web Interview,English,Smartphone,Female,60+,55-64,Some college,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,0,0,4,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,not a hotspot
3250,.596287843,74551.11366,Moderate Democrat,Good,Good,Good,Good,Good,Mostly,Rarely,Mild,3,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Rarely,Rarely,Never,More or less satisfied,Better,Below average,Neither agree nor disagree,Much better,Pretty happy,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No, ,Yes, ,No, , , ,No,No,No, , , , ,Yes,Yes,Yes,No,No,Often,Some,Yes,Yes,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No, , , , , , , , , ,I decided, , ,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,7/25/2020 15:14:33,7/25/2020 15:32:17,18,Web Interview,Spanish,Smartphone,Female,30-44,35-44,Some college,Separated,Working - self-employed,South,West South Central,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Cellphone only,4,0,0,0,0,1,"Under $10,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,30 to 39,not a hotspot
694,1.679773544,210014.3243,Strong Democrat,Very good,Very good,Very good,Very good,Very good,Completely,Never,None,0 - No pain,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Fairly often,Very often,Sometimes,Never,Never,Never,Never,Satisfied,Better,Average,Neither agree nor disagree,About the same,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , , , , ,No,Yes,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No, , , , , , , , , , , , ,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/22/2020 15:14:37,7/22/2020 15:20:51,6,Web Interview,English,Smartphone,Male,30-44,25-34,Some college,Living with partner,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,5,1,0,1,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,not a hotspot
2192,.913348061,114191.6876,Strong Republican,Very good,Very good,Excellent,Excellent,Very good,Completely,Never,Mild,3,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Almost never,Fairly often,Fairly often,Never,Never,Never,Never,Satisfied,Stayed the same,Average,Strongly agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No, , , , , , , , ,Yes, , , , , , ,No,Yes,No,No,No,Never,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No, ,Both, ,Both, ,Both,Both,Both,Both, , , ,No,No,No,No,No,No,No,Agree,Strongly agree,Disagree,Strongly agree,7/22/2020 15:24:12,7/22/2020 15:30:40,7,Web Interview,English,Desktop,Male,30-44,35-44,Some college,Married,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,0,1,3,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,not a hotspot
692,.378420046,47312.10971,Lean Republican,Good,Good,Good,Very good,Very good,Completely,Sometimes,Moderate,3,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Not at all satisfied,Worse,Far below average,Somewhat disagree,Much worse,Pretty happy,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No, ,Yes,Yes, ,No,No,No,No,Yes, , , , , , ,No,Yes,No,No,No,Often,Many,No,No,Yes,"No, I receive no pay",Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No, , , ,Provider decided, , , , , , ,Provider decided, ,Not sure,Yes,No,Yes,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,7/23/2020 13:58:43,7/23/2020 14:06:18,8,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Not working - other,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,2,2,0,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,not a hotspot
